,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,1839,BNB,BNB,bnb,1149,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",200000000.0,159969257.24062917,159979963.59042934,,4,,,,2022-12-07T08:45:00.000Z,283.4301544243757,708345257.700147,13.715,0.07680493,-1.99685175,-5.64799134,-14.00765824,0.89910019,1.99719412,45340111282.864204,5.4012,56686030884.88,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
4,3408,USD Coin,USDC,usd-coin,8742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,43014930505.12496,43014930505.12496,,5,,,,2022-12-07T08:45:00.000Z,0.9998879435610776,2535901250.2768316,20.2027,0.01370061,-0.01520987,-0.0193178,-0.01465394,-0.01032998,-0.0246543,43010110405.19206,5.1237,43010110405.19,,2022-12-07T08:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-07 08:46:54.747528+00:00
5,4687,Binance USD,BUSD,binance-usd,5686,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin']",,22056131821.62442,22056131821.62442,,6,,,,2022-12-07T08:45:00.000Z,0.9994759799313602,6031853733.430382,16.4856,-0.05410692,-0.03799622,-0.01972544,-0.05143618,0.0062215,-0.07527177,22044573965.913322,2.6274,22044573965.91,,2022-12-07T08:45:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-12-07 08:46:54.747528+00:00
6,52,XRP,XRP,xrp,854,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50260446248.0,99989199669.0,,7,,,,2022-12-07T08:45:00.000Z,0.3789999052656859,869400717.0170307,-1.467,0.42660816,-0.84700755,-5.76157901,-18.85519254,-27.00726978,14.17758636,19048704366.603096,2.2704,37899990526.57,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
7,74,Dogecoin,DOGE,dogecoin,608,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,8,,,,2022-12-07T08:45:00.000Z,0.09571177951798683,658902797.9865646,-29.3736,0.20734232,-5.0299256,-9.6497584,-16.82930367,53.65108925,58.35109648,12698154941.15426,1.5135,12698154941.15,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
8,2010,Cardano,ADA,cardano,604,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34459271961.262,35230640457.276,,9,,,,2022-12-07T08:45:00.000Z,0.3093368622901466,203386138.1720336,18.2999,0.11213276,-2.60669557,-1.68474305,-23.77315557,-27.36109673,-34.31367273,10659523065.299614,1.2698,13920158803.06,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
9,3890,Polygon,MATIC,polygon,544,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,10,,,,2022-12-07T08:45:00.000Z,0.8819462422184718,269787089.1681329,-5.47,0.52918261,-3.21692975,1.31179404,-25.02484205,7.20280443,5.81788921,7703198475.670673,0.9177,8819462422.18,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
10,6636,Polkadot,DOT,polkadot-new,435,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1144313840.6189494,1260337510.9241292,,11,904869778.0,4781018080.838333,,2022-12-07T08:45:00.000Z,5.283653180909235,180000656.91241214,12.5703,0.23043604,-3.65306803,-2.20892819,-21.70253321,-16.75479813,-25.64835883,6046157463.944776,0.7206,6659186298.61,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
11,4943,Dai,DAI,multi-collateral-dai,1704,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,5872950669.879007,5872950669.879007,,12,,,,2022-12-07T08:45:00.000Z,0.9992613598602875,211924920.0804844,22.3404,0.05747794,-0.03937519,-0.08156122,-0.08916836,-0.04334172,-0.06832729,5868612672.775683,0.6991,5868612672.78,,2022-12-07T08:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-12-07 08:46:54.747528+00:00
12,2,Litecoin,LTC,litecoin,851,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,71776168.72724101,84000000.0,,13,,,,2022-12-07T08:45:00.000Z,76.90524663503055,623479991.613848,-13.0376,0.11168906,-4.10659962,-1.29186359,9.27898938,44.09316667,35.11583497,5519963958.486036,0.6579,6460040717.34,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
13,5994,Shiba Inu,SHIB,shiba-inu,461,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,14,,,,2022-12-07T08:45:00.000Z,9.030020466206875e-06,115765627.26522177,-28.2134,0.09215858,-3.54255292,-2.56976178,-24.00892245,-18.17897939,-25.85726599,4958052645.495659,0.5909,5325319394.23,,2022-12-07T08:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-12-07 08:46:54.747528+00:00
14,5426,Solana,SOL,solana,408,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,364531530.2548775,535382197.4127268,,15,,,,2022-12-07T08:45:00.000Z,13.558671024863688,245602482.92229033,-24.6581,-0.79023281,-3.96430972,-1.06496841,-56.72633164,-58.78193024,-58.47516276,4942563096.916029,0.5891,7259071087.29,,2022-12-07T08:45:00.000Z,,,,,,2022-12-07 08:46:54.747528+00:00
0,1,Bitcoin,BTC,bitcoin,9865,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19226643.0,19226643.0,,1,,,,2022-12-07T08:46:00.000Z,16797.76654620818,21534590036.93219,13.075,0.09200095,-1.30177805,-0.57671568,-18.81590494,-13.82216655,-12.55537804,322964660581.28766,38.495,352753097470.37,,2022-12-07T08:46:00.000Z,,,,,,2022-12-07 08:47:55.371035+00:00
